location,contact_no,price_euro,property_type,area_sqm
MOSTA,77744448,225000,MAISONETTE,190
MOSTA,77744448,260000,MAISONETTE,
MOSTA,77744448,275000,MAISONETTE,220
MOSTA,77744448,290000,HOUSE,
MOSTA,77744448,295000,HOUSE,
MOSTA,77744448,2e+05,MAISONETTE,160
MOSTA,77744448,320000,PENTHOUSE,
MOSTA,77744448,325000,HOUSE,
MOSTA,77744448,335000,PENTHOUSE,215
MOSTA,77744448,350000,HOUSE,
MOSTA,77744448,445000,HOUSE,
MOSTA,77744448,6e+05,SITE,
MOSTA,77772982,223000,MAISONETTE,
MOSTA,77772982,,HOUSE,
MOSTA,77777057,285000,HOUSE,220
MOSTA,77777555,112500,PENTHOUSE,
MOSTA,77779010,140000,PENTHOUSE,
MOSTA,77779010,365000,APARTMENT,
MOSTA,77806609,125000,APARTMENT,110
MOSTA,77806609,135000,APARTMENT,125
MOSTA,77806609,140000,APARTMENT,116
MOSTA,77806609,160000,APARTMENT,
MOSTA,77806609,160000,APARTMENT,166
MOSTA,77806609,160000,APARTMENT,186
MOSTA,77806609,190000,APARTMENT,186
MOSTA,77862546,329000,HOUSE,
MOSTA,77862546,339000,HOUSE,
MOSTA,77862546,340000,TOWNHOUSE,
MOSTA,79000610,320000,HOUSE,
MOSTA,79001214,112000,PENTHOUSE,
MOSTA,79001214,112000,PENTHOUSE,24
MOSTA,79001214,115000,PENTHOUSE,
MOSTA,79001214,130000,TOWNHOUSE,
MOSTA,79001214,134000,TOWNHOUSE,
MOSTA,79001214,148000,APARTMENT,
MOSTA,79001214,148000,APARTMENT,162
MOSTA,79001214,248000,HOUSE,
MOSTA,79001214,330000,HOUSE,120
MOSTA,79001214,330000,HOUSE,600
MOSTA,79001214,42250,SHOP,
MOSTA,79001214,5e+05,HOUSE,120
MOSTA,79001214,95000,PENTHOUSE,
MOSTA,79001214,96500,PENTHOUSE,
MOSTA,79001214,,APARTMENT,
MOSTA,79001236,165000,APARTMENT,
MOSTA,79002400,320000,HOUSE,
MOSTA,79005544,335000,HOUSE,
MOSTA,79005544,399000,HOUSE,
MOSTA,79005544,640000,BUNGALOW,40
MOSTA,79005544,680000,VILLA,816
MOSTA,79006967,199000,APARTMENT,
MOSTA,79006967,345000,HOUSE,
MOSTA,79015000,165000,APARTMENT,140
MOSTA,79015000,170000,HOUSE,20
MOSTA,79015000,215000,PENTHOUSE,150
MOSTA,79015000,223000,TOWNHOUSE,29
MOSTA,79015000,240000,MAISONETTE,
MOSTA,79015000,244500,PENTHOUSE,
MOSTA,79015000,246900,TOWNHOUSE,
MOSTA,79015000,250000,PENTHOUSE,
MOSTA,79015000,275000,PENTHOUSE,
MOSTA,79028283,142000,APARTMENT,
MOSTA,79028283,170000,PENTHOUSE,
MOSTA,79030819,168000,PENTHOUSE,
MOSTA,79030819,210000,PENTHOUSE,
MOSTA,79031970,350000,HOUSE,
MOSTA,79031970,375000,HOUSE,
MOSTA,79031970,3e+05,HOUSE,
MOSTA,79031970,509000,BUNGALOW,
MOSTA,79031970,510000,BUNGALOW,
MOSTA,79031970,520000,BUNGALOW,
MOSTA,79031970,685000,HOUSE,
MOSTA,79047059,225000,PENTHOUSE,
MOSTA,79049464,115000,APARTMENT,
MOSTA,79049464,120000,APARTMENT,
MOSTA,79049464,125000,APARTMENT,
MOSTA,79049464,140000,APARTMENT,
MOSTA,79051578,220500,MAISONETTE,138
MOSTA,79051578,366000.175,PENTHOUSE,175
MOSTA,79051578,490000,HOUSE,
MOSTA,79058592,225000,PENTHOUSE,200
MOSTA,79058697,267000,PENTHOUSE,190
MOSTA,79059670,,HOUSE,
MOSTA,79059670,,PENTHOUSE,
MOSTA,79059670,,VILLA,
MOSTA,79060347,250000,APARTMENT,200
MOSTA,79060681,230000,APARTMENT,65
MOSTA,79062949,125000,TOWNHOUSE,
MOSTA,79062949,141000,HOUSE,
MOSTA,79062949,170000,APARTMENT,115
MOSTA,79062949,185000,APARTMENT,
MOSTA,79062949,280000,MAISONETTE,200
MOSTA,79062949,299000,APARTMENT,
MOSTA,79062949,330000,HOUSE,600
MOSTA,79062949,375000,HOUSE,
MOSTA,79062949,3e+05,MAISONETTE,200
MOSTA,79062949,404000,HOUSE,110
MOSTA,79079415,140000,PENTHOUSE,
MOSTA,79079415,145000,PENTHOUSE,
MOSTA,79079415,335000,PENTHOUSE,215
MOSTA,79088274,,HOUSE,225
MOSTA,79204161,159500,APARTMENT,
MOSTA,79204161,175000,APARTMENT,
MOSTA,79204161,180000,MAISONETTE,
MOSTA,79204161,186000,APARTMENT,160
MOSTA,79204161,202000,APARTMENT,
MOSTA,79204161,202000,APARTMENT,160
MOSTA,79204161,275000,PENTHOUSE,100
MOSTA,79210321,485000,HOUSE,
MOSTA,79210321,,HOUSE,
MOSTA,79212191,127000,APARTMENT,
MOSTA,79212191,,APARTMENT,
MOSTA,79212191,,PENTHOUSE,106
MOSTA,79220904,330000,HOUSE,
MOSTA,79220904,450000,VILLA,
MOSTA,79231275,135000,PENTHOUSE,
MOSTA,79231275,136000,APARTMENT,
MOSTA,79231275,137000,APARTMENT,
MOSTA,79231275,146000,APARTMENT,
MOSTA,79231275,153500,APARTMENT,150
MOSTA,79231275,153700,APARTMENT,150
MOSTA,79231275,159000,APARTMENT,
MOSTA,79231275,160000,MAISONETTE,
MOSTA,79231275,170000,PENTHOUSE,
MOSTA,79231275,191000,MAISONETTE,
MOSTA,79231275,191000,MAISONETTE,140
MOSTA,79231275,286000,MAISONETTE,
MOSTA,79231275,320000,HOUSE,
MOSTA,79231275,340000,HOUSE,285
MOSTA,79231275,378000,HOUSE,
MOSTA,79231367,290000,HOUSE,
MOSTA,79231367,,APARTMENT,
MOSTA,79231367,,BUNGALOW,
MOSTA,79231367,,MAISONETTE,
MOSTA,79232369,425000,HOUSE,
MOSTA,79250898,350000,HOUSE,
MOSTA,79251465,131000,APARTMENT,
MOSTA,79251465,,APARTMENT,
MOSTA,79251465,,PENTHOUSE,106
MOSTA,79253837,185700,PENTHOUSE,
MOSTA,79253837,,APARTMENT,
MOSTA,79254261,235000,MAISONETTE,
MOSTA,79254261,465000,HOUSE,
MOSTA,79266612,,APARTMENT,
MOSTA,79266612,,PENTHOUSE,
MOSTA,79267227,135000,APARTMENT,
MOSTA,79267558,223000,MAISONETTE,
MOSTA,79270458,244500,PENTHOUSE,
MOSTA,79270458,285000,APARTMENT,
MOSTA,79270458,85000,APARTMENT,
MOSTA,79270458,,APARTMENT,
MOSTA,79278517,125000,APARTMENT,
MOSTA,79278517,138000,APARTMENT,
MOSTA,79278517,140000,APARTMENT,
MOSTA,79278517,145000,APARTMENT,
MOSTA,79278517,172000,PENTHOUSE,
MOSTA,79278517,175000,APARTMENT,
MOSTA,79278517,185000,APARTMENT,
MOSTA,79278517,210000,PENTHOUSE,
MOSTA,79278517,246000,TOWNHOUSE,
MOSTA,79278517,249000,TOWNHOUSE,170
MOSTA,79278517,267000,HOUSE,
MOSTA,79278517,270000,APARTMENT,320
MOSTA,79278517,275000,PENTHOUSE,240
MOSTA,79278517,275000,TOWNHOUSE,
MOSTA,79278517,285000,PENTHOUSE,
MOSTA,79278517,2e+05,PENTHOUSE,
MOSTA,79278517,395000,TOWNHOUSE,
MOSTA,79278517,509000,BUNGALOW,
MOSTA,79278517,,APARTMENT,
MOSTA,79283504,255000,MAISONETTE,
MOSTA,79283504,255000,MAISONETTE,50
MOSTA,79283504,259000,MAISONETTE,
MOSTA,79283504,330000,HOUSE,
MOSTA,79283504,350000,HOUSE,
MOSTA,79283504,355000,HOUSE,
MOSTA,79283504,360000,HOUSE,
MOSTA,79283504,540000,HOUSE,
MOSTA,79284030,330000,HOUSE,
MOSTA,79284030,350000,HOUSE,
MOSTA,79285488,280000,APARTMENT,300
MOSTA,79285488,290000,APARTMENT,250
MOSTA,79285488,3e+05,APARTMENT,70
MOSTA,79287054,480000,HOUSE,
MOSTA,79287054,680000,VILLA,816
MOSTA,79287054,750000,VILLA,816
MOSTA,79288417,168000,APARTMENT,164
MOSTA,79294648,180000,MAISONETTE,
MOSTA,79294648,190000,APARTMENT,
MOSTA,79294648,,APARTMENT,
MOSTA,79294648,,PENTHOUSE,
MOSTA,79295125,209000,PENTHOUSE,
MOSTA,79297957,165000,PENTHOUSE,
MOSTA,79305899,135000,APARTMENT,
MOSTA,79305899,175000,APARTMENT,
MOSTA,79306255,175000,MAISONETTE,
MOSTA,79310238,110000,APARTMENT,
MOSTA,79310238,195000,MAISONETTE,
MOSTA,79310238,245000,MAISONETTE,
MOSTA,79310597,175000,APARTMENT,
MOSTA,79310597,185000,APARTMENT,
MOSTA,79310597,250000,HOUSE,
MOSTA,79310597,295000,PENTHOUSE,
MOSTA,79310597,2e+05,PENTHOUSE,
MOSTA,79311177,235000,PENTHOUSE,106
MOSTA,79311177,,APARTMENT,
MOSTA,79319863,192000,TOWNHOUSE,
MOSTA,79319863,266000,HOUSE,
MOSTA,79319863,280000,MAISONETTE,
MOSTA,79319863,550000,APARTMENT,
MOSTA,79319863,66000,HOUSE,
MOSTA,79328944,160000,APARTMENT,
MOSTA,79328944,247000,SHOP,
MOSTA,79328944,247000,SHOP,360
MOSTA,79328944,318000,APARTMENT,
MOSTA,79328944,318000,MAISONETTE,
MOSTA,79343333,123500,TOWNHOUSE,134
MOSTA,79347437,129000,APARTMENT,120
MOSTA,79353534,170000,APARTMENT,
MOSTA,79373415,115000,APARTMENT,
MOSTA,79373415,240000,MAISONETTE,150
MOSTA,79386737,190000,APARTMENT,
MOSTA,79386737,440000,PENTHOUSE,300
MOSTA,79391329,,APARTMENT,150
MOSTA,79403309,233000,MAISONETTE,
MOSTA,79405038,150000,APARTMENT,
MOSTA,79405038,174000,PENTHOUSE,
MOSTA,79405038,175000,APARTMENT,
MOSTA,79420276,197000,MAISONETTE,
MOSTA,79420276,,HOUSE,
MOSTA,79420276,,PENTHOUSE,
MOSTA,79421071,139000,APARTMENT,
MOSTA,79425155,212000,APARTMENT,133
MOSTA,79425164,350000,PENTHOUSE,257
MOSTA,79426774,5e+05,VILLA,325
MOSTA,79427583,258500,MAISONETTE,
MOSTA,79427583,,PENTHOUSE,
MOSTA,79427583,,TOWNHOUSE,
MOSTA,79429239,175000,APARTMENT,
MOSTA,79429239,180000,APARTMENT,160
MOSTA,79429239,180000,PENTHOUSE,
MOSTA,79429239,225000,APARTMENT,200
MOSTA,79429239,235000,APARTMENT,
MOSTA,79429239,239000,APARTMENT,
MOSTA,79429239,245000,APARTMENT,170
MOSTA,79429239,372000,SITE,
MOSTA,79429239,372000,TOWNHOUSE,
MOSTA,79429676,345000,PENTHOUSE,
MOSTA,79429676,372000,PENTHOUSE,
MOSTA,79429676,385000,HOUSE,
MOSTA,79431977,165000,MAISONETTE,
MOSTA,79431977,319000,HOUSE,
MOSTA,79431977,340000,TOWNHOUSE,
MOSTA,79440132,128000,APARTMENT,
MOSTA,79440132,129000,FLAT,
MOSTA,79440132,133000,APARTMENT,
MOSTA,79440132,134000,APARTMENT,
MOSTA,79440132,134000,FLAT,
MOSTA,79440132,155000,APARTMENT,
MOSTA,79440132,165000,APARTMENT,
MOSTA,79440132,175000,APARTMENT,
MOSTA,79440132,179000,MAISONETTE,
MOSTA,79440132,198000,PENTHOUSE,
MOSTA,79440132,99000,MAISONETTE,
MOSTA,79440132,99000,PENTHOUSE,
MOSTA,79440132,,VILLA,
MOSTA,79440613,138000,APARTMENT,
MOSTA,79440613,234000,MAISONETTE,
MOSTA,79440613,284000,PENTHOUSE,190
MOSTA,79440613,299000,APARTMENT,200
MOSTA,79440613,3e+05,MAISONETTE,
MOSTA,79441375,350000,HOUSE,
MOSTA,79441421,333000,HOUSE,
MOSTA,79442604,266000,TOWNHOUSE,
MOSTA,79445991,132000,APARTMENT,
MOSTA,79450155,129000,APARTMENT,
MOSTA,79450155,165000,APARTMENT,
MOSTA,79450155,165000,MAISONETTE,
MOSTA,79450155,165000,PENTHOUSE,30
MOSTA,79450155,175000,APARTMENT,
MOSTA,79450155,175000,APARTMENT,165
MOSTA,79450155,185000,APARTMENT,175
MOSTA,79450155,185000,APARTMENT,180
MOSTA,79450155,190000,APARTMENT,
MOSTA,79450155,202000,APARTMENT,
MOSTA,79450155,210000,PENTHOUSE,
MOSTA,79450155,210000,PENTHOUSE,160
MOSTA,79450155,213000,PENTHOUSE,170
MOSTA,79450155,220000,PENTHOUSE,
MOSTA,79450155,223000,MAISONETTE,140
MOSTA,79450155,245000,PENTHOUSE,
MOSTA,79450155,280000,PLOT,
MOSTA,79450155,2e+05,APARTMENT,
MOSTA,79450155,2e+05,APARTMENT,160
MOSTA,79450155,2e+05,APARTMENT,8
MOSTA,79450155,2e+05,PENTHOUSE,
MOSTA,79451131,,MAISONETTE,200
MOSTA,79451708,125000,APARTMENT,
MOSTA,79451708,170000,HOUSE,
MOSTA,79451708,286000,MAISONETTE,
MOSTA,79451708,325000,HOUSE,50
MOSTA,79451708,349500,PENTHOUSE,
MOSTA,79451708,372000,TOWNHOUSE,60
MOSTA,79451708,439000,HOUSE,
MOSTA,79456423,155000,APARTMENT,
MOSTA,79456423,170000,MAISONETTE,
MOSTA,79456423,175000,MAISONETTE,152
MOSTA,79456423,177000,APARTMENT,170
MOSTA,79456423,185000,APARTMENT,
MOSTA,79456423,199000,APARTMENT,176
MOSTA,79456423,210000,MAISONETTE,160
MOSTA,79456423,215000,PENTHOUSE,160
MOSTA,79456423,220000,PENTHOUSE,125
MOSTA,79456423,225000,PENTHOUSE,
MOSTA,79456423,225000,PENTHOUSE,225
MOSTA,79456423,233000,PENTHOUSE,
MOSTA,79456423,235000,MAISONETTE,210
MOSTA,79456423,250000,PENTHOUSE,200
MOSTA,79456423,260000,HOUSE,
MOSTA,79456423,275000,PENTHOUSE,
MOSTA,79456423,288000,PENTHOUSE,90
MOSTA,79456423,297000,MAISONETTE,
MOSTA,79456423,2e+05,APARTMENT,140
MOSTA,79456423,335000,PENTHOUSE,205
MOSTA,79456423,340000,HOUSE,
MOSTA,79456423,,APARTMENT,137
MOSTA,79456423,,PENTHOUSE,180
MOSTA,79463278,320000,HOUSE,
MOSTA,79463278,330000,HOUSE,
MOSTA,79463278,,HOUSE,
MOSTA,79463278,,MAISONETTE,
MOSTA,79463278,,TOWNHOUSE,
MOSTA,79466443,295000,TOWNHOUSE,
MOSTA,79470510,,HOUSE,
MOSTA,79473138,175000,MAISONETTE,
MOSTA,79473138,199000,APARTMENT,
MOSTA,79473138,237000,MAISONETTE,
MOSTA,79473138,310000,APARTMENT,140
MOSTA,79473138,319000,HOUSE,
MOSTA,79473138,330000,HOUSE,
MOSTA,79473138,450000,TOWNHOUSE,
MOSTA,79476637,105000,APARTMENT,
MOSTA,79476637,225000,TOWNHOUSE,
MOSTA,79476637,299000,PENTHOUSE,
MOSTA,79476637,315000,HOUSE,
MOSTA,79476637,372000,TOWNHOUSE,
MOSTA,79476637,,HOUSE,
MOSTA,79478478,187000,APARTMENT,
MOSTA,79478478,187000,APARTMENT,126
MOSTA,79478858,540000,HOUSE,
MOSTA,79478858,780000,BUNGALOW,
MOSTA,79486346,138000,APARTMENT,
MOSTA,79486346,165000,APARTMENT,
MOSTA,79486346,170000,APARTMENT,186
MOSTA,79486346,175000,APARTMENT,
MOSTA,79486346,185000,APARTMENT,
MOSTA,79486346,210000,MAISONETTE,
MOSTA,79486346,219000,MAISONETTE,
MOSTA,79486346,220000,MAISONETTE,190
MOSTA,79486346,224000,MAISONETTE,
MOSTA,79486346,225000,APARTMENT,
MOSTA,79486346,225000,MAISONETTE,
MOSTA,79486346,230000,MAISONETTE,
MOSTA,79486346,230000,TOWNHOUSE,
MOSTA,79486346,240000,MAISONETTE,
MOSTA,79486346,249000,MAISONETTE,
MOSTA,79486346,250000,HOUSE,
MOSTA,79486346,259000,MAISONETTE,
MOSTA,79486346,265000,HOUSE,
MOSTA,79486346,285000,HOUSE,
MOSTA,79486346,295000,HOUSE,
MOSTA,79486346,319000,HOUSE,
MOSTA,79486346,320000,HOUSE,
MOSTA,79486346,330000,HOUSE,
MOSTA,79486346,430000,TOWNHOUSE,
MOSTA,79486346,435000,HOUSE,
MOSTA,79490063,590000,TOWNHOUSE,395
MOSTA,79490063,590000,TOWNHOUSE,500
MOSTA,79490063,645000,FARMHOUSE,450
MOSTA,79490063,645000,TOWNHOUSE,475
MOSTA,79490063,649000,FARMHOUSE,
MOSTA,79490063,659000,HOUSE,450
MOSTA,79490063,675000,FARMHOUSE,
MOSTA,79490063,675000,FARMHOUSE,200
MOSTA,79490063,675000,HOUSE,450
MOSTA,79490063,690000,BAR,220
MOSTA,79490063,695000,BAR,220
MOSTA,79490063,735000,HOUSE,120
MOSTA,79490063,735000,TOWNHOUSE,470
MOSTA,79490063,,BAR,220
MOSTA,79490063,,TOWNHOUSE,
MOSTA,79490063,,TOWNHOUSE,470
MOSTA,79490063,,TOWNHOUSE,500
MOSTA,79493537,132000,APARTMENT,
MOSTA,79493537,260000,APARTMENT,
MOSTA,79493537,260000,APARTMENT,190
MOSTA,79524407,245000,APARTMENT,
MOSTA,79524407,355000,HOUSE,
MOSTA,79524407,3e+05,MAISONETTE,171
MOSTA,79533254,180000,APARTMENT,160
MOSTA,79533254,195000,APARTMENT,
MOSTA,79533254,199000,APARTMENT,
MOSTA,79533254,201000,APARTMENT,
MOSTA,79533254,237000,MAISONETTE,
MOSTA,79533254,480000,HOUSE,
MOSTA,79537114,180000,PENTHOUSE,
MOSTA,79537114,3e+05,PENTHOUSE,
MOSTA,79537803,244500,PENTHOUSE,
MOSTA,79543689,173000,MAISONETTE,
MOSTA,79543689,415500,HOUSE,
MOSTA,79543689,490000,MAISONETTE,
MOSTA,79543689,,APARTMENT,
MOSTA,79555999,137000,MAISONETTE,
MOSTA,79567978,220000,MAISONETTE,
MOSTA,79567978,245000,MAISONETTE,
MOSTA,79567978,320000,MAISONETTE,
MOSTA,79579066,159400,APARTMENT,
MOSTA,79579360,325000,HOUSE,
MOSTA,79579360,365000,HOUSE,
MOSTA,79588968,285000,HOUSE,
MOSTA,79595457,275000,MAISONETTE,185
MOSTA,79595457,375000,HOUSE,
MOSTA,79595457,385000,TOWNHOUSE,
MOSTA,79595457,465000,HOUSE,40
MOSTA,79626420,120000,APARTMENT,
MOSTA,79652339,95000,APARTMENT,
MOSTA,79660132,175000,FLAT,
MOSTA,79660132,249000,MAISONETTE,
MOSTA,79660132,657000,BUNGALOW,
MOSTA,79660132,657000,BUNGALOW,380
MOSTA,79701188,225000,APARTMENT,
MOSTA,79701188,244500,PENTHOUSE,
MOSTA,79701900,234500,PENTHOUSE,
MOSTA,79708080,210000,TOWNHOUSE,
MOSTA,79708080,,APARTMENT,
MOSTA,79708109,130000,TOWNHOUSE,
MOSTA,79708109,180000,TOWNHOUSE,
MOSTA,79708109,220000,APARTMENT,
MOSTA,79728773,129750,MAISONETTE,
MOSTA,79728773,137000,APARTMENT,61
MOSTA,79728893,199000,MAISONETTE,
MOSTA,79728893,266000,HOUSE,30
MOSTA,79728893,295000,HOUSE,
MOSTA,79728893,350000,HOUSE,
MOSTA,79728893,375000,HOUSE,
MOSTA,79728893,,TOWNHOUSE,
MOSTA,79730099,35000,APARTMENT,29
MOSTA,79730099,36000,APARTMENT,
MOSTA,79747721,155000,APARTMENT,
MOSTA,79747721,210000,HOUSE,
MOSTA,79747721,280000,HOUSE,
MOSTA,79747721,319000,HOUSE,
MOSTA,79747724,360000,HOUSE,
MOSTA,79747724,530000,BUNGALOW,
MOSTA,79747725,165000,APARTMENT,
MOSTA,79747725,233000,MAISONETTE,
MOSTA,79747727,128000,APARTMENT,
MOSTA,79747727,129000,APARTMENT,
MOSTA,79747727,187000,APARTMENT,
MOSTA,79747727,234000,MAISONETTE,
MOSTA,79747727,240000,APARTMENT,220
MOSTA,79747727,284000,PENTHOUSE,190
MOSTA,79747727,318000,MAISONETTE,200
MOSTA,79747727,320000,TOWNHOUSE,
MOSTA,79747727,429000,HOUSE,
MOSTA,79747727,480000,HOUSE,
MOSTA,79747728,138000,MAISONETTE,
MOSTA,79747737,485000,HOUSE,
MOSTA,79747738,187000,APARTMENT,
MOSTA,79747738,187000,APARTMENT,126
MOSTA,79747740,388000,HOUSE,
MOSTA,79747740,552000,VILLA,
MOSTA,79759007,220000,PENTHOUSE,250
MOSTA,79759016,184000,PENTHOUSE,
MOSTA,79759017,162000,PENTHOUSE,135
MOSTA,79759017,185000,PENTHOUSE,142
MOSTA,79759017,244000,PENTHOUSE,
MOSTA,79759018,165000,APARTMENT,
MOSTA,79759018,440000,TOWNHOUSE,
MOSTA,79759023,160000,APARTMENT,
MOSTA,79759023,180700,PENTHOUSE,
MOSTA,79759023,245900,MAISONETTE,
MOSTA,79759023,247700,TOWNHOUSE,
MOSTA,79759023,248000,TOWNHOUSE,
MOSTA,79759023,372000,HOUSE,
MOSTA,79759023,450000,HOUSE,
MOSTA,79759023,530000,VILLA,
MOSTA,79759023,640000,HOUSE,
MOSTA,79759027,165000,APARTMENT,
MOSTA,79759027,275000,PENTHOUSE,
MOSTA,79759030,130000,APARTMENT,
MOSTA,79759036,154000,PENTHOUSE,
MOSTA,79759047,165000,TOWNHOUSE,
MOSTA,79759050,147000,MAISONETTE,140
MOSTA,79759050,154000,PENTHOUSE,
MOSTA,79759050,155000,APARTMENT,131
MOSTA,79759050,185000,PENTHOUSE,140
MOSTA,79759066,150000,APARTMENT,
MOSTA,79759066,,VILLA,2200
MOSTA,79759068,170000,APARTMENT,
MOSTA,79759068,180000,APARTMENT,
MOSTA,79759068,250000,HOUSE,
MOSTA,79759068,290000,MAISONETTE,
MOSTA,79759068,3e+05,MAISONETTE,
MOSTA,79759068,640000,BUNGALOW,
MOSTA,79759080,190000,PENTHOUSE,
MOSTA,79759080,190000,PENTHOUSE,130
MOSTA,79759080,567000,VILLA,
MOSTA,79788888,179000,PENTHOUSE,
MOSTA,79788888,223000,TOWNHOUSE,40
MOSTA,79791990,223000,TOWNHOUSE,
MOSTA,79791990,265000,MAISONETTE,
MOSTA,79791990,375000,HOUSE,
MOSTA,79793000,277000,TOWNHOUSE,
MOSTA,79793379,740000,HOUSE,
MOSTA,79802750,286000,MAISONETTE,
MOSTA,79822471,210000,HOUSE,
MOSTA,79822913,140000,MAISONETTE,
MOSTA,79822913,217000,MAISONETTE,
MOSTA,79822913,305000,PENTHOUSE,
MOSTA,79822913,305000,PENTHOUSE,140
MOSTA,79822913,340000,HOUSE,108
MOSTA,79822913,440000,HOUSE,
MOSTA,79822913,477000,HOUSE,
MOSTA,79822913,480000,HOUSE,
MOSTA,79822916,440000,HOUSE,
MOSTA,79858239,130000,APARTMENT,
MOSTA,79858239,1500000,HOUSE,1100
MOSTA,79858239,175000,APARTMENT,
MOSTA,79858239,205000,APARTMENT,
MOSTA,79858239,265000,APARTMENT,220
MOSTA,79858239,460000,HOUSE,
MOSTA,79860258,120000,APARTMENT,55
MOSTA,79860258,335000,HOUSE,
MOSTA,79867766,176000,APARTMENT,133
MOSTA,79867766,685000,HOUSE,167
MOSTA,79867766,,BUNGALOW,320
MOSTA,79871787,174000,APARTMENT,
MOSTA,79871787,175000,APARTMENT,
MOSTA,79871787,190000,APARTMENT,
MOSTA,79871787,235000,PENTHOUSE,
MOSTA,79871787,88000,APARTMENT,
MOSTA,79885330,120000,APARTMENT,
MOSTA,79885330,145000,APARTMENT,
MOSTA,79885330,160000,APARTMENT,
MOSTA,79885330,165000,APARTMENT,150
MOSTA,79885330,165000,PENTHOUSE,
MOSTA,79885330,169000,APARTMENT,140
MOSTA,79885330,170000,APARTMENT,140
MOSTA,79885330,175000,APARTMENT,
MOSTA,79885330,175000,APARTMENT,140
MOSTA,79885330,175000,PENTHOUSE,
MOSTA,79885330,178000,APARTMENT,
MOSTA,79885330,180000,APARTMENT,
MOSTA,79885330,180000,PENTHOUSE,
MOSTA,79885330,183000,APARTMENT,160
MOSTA,79885330,185000,APARTMENT,
MOSTA,79885330,185000,MAISONETTE,
MOSTA,79885330,185000,PENTHOUSE,
MOSTA,79885330,197000,MAISONETTE,
MOSTA,79885330,215000,PENTHOUSE,
MOSTA,79885330,219000,MAISONETTE,
MOSTA,79885330,220000,MAISONETTE,
MOSTA,79885330,250000,MAISONETTE,
MOSTA,79885330,250000,PENTHOUSE,
MOSTA,79885330,255000,APARTMENT,40
MOSTA,79885330,270000,MAISONETTE,
MOSTA,79885330,275000,MAISONETTE,90
MOSTA,79885330,275000,PENTHOUSE,
MOSTA,79885330,319000,HOUSE,
MOSTA,79885330,4e+05,HOUSE,
MOSTA,79885330,,VILLA,50
MOSTA,79888879,260000,APARTMENT,
MOSTA,79890911,170000,MAISONETTE,
MOSTA,79890911,184000,MAISONETTE,
MOSTA,79890911,190000,MAISONETTE,
MOSTA,79890911,240000,PENTHOUSE,
MOSTA,79890911,244500,PENTHOUSE,
MOSTA,79890911,410000,TOWNHOUSE,
MOSTA,79899088,137000,APARTMENT,
MOSTA,79900378,140000,APARTMENT,
MOSTA,79900378,140000,PENTHOUSE,
MOSTA,79900378,160000,MAISONETTE,
MOSTA,79900378,175000,PENTHOUSE,
MOSTA,79900378,180000,APARTMENT,125
MOSTA,79900378,240000,APARTMENT,190
MOSTA,79900378,260000,MAISONETTE,125
MOSTA,79900378,270000,APARTMENT,300
MOSTA,79900378,2e+05,MAISONETTE,
MOSTA,79900378,,APARTMENT,
MOSTA,79900378,,MAISONETTE,160
MOSTA,79900738,119000,APARTMENT,
MOSTA,79900738,125000,APARTMENT,
MOSTA,79900738,133000,APARTMENT,
MOSTA,79900738,136000,APARTMENT,
MOSTA,79900738,139000,APARTMENT,
MOSTA,79900738,139000,MAISONETTE,
MOSTA,79900738,139000,PENTHOUSE,
MOSTA,79900738,145000,APARTMENT,
MOSTA,79900738,155000,APARTMENT,
MOSTA,79900738,155000,MAISONETTE,
MOSTA,79900738,164900,MAISONETTE,
MOSTA,79900738,175000,PENTHOUSE,
MOSTA,79900738,185000,APARTMENT,
MOSTA,79900738,185000,MAISONETTE,
MOSTA,79900738,189000,PENTHOUSE,
MOSTA,79900738,1e+05,PENTHOUSE,55
MOSTA,79900738,215000,PENTHOUSE,
MOSTA,79900738,245000,PENTHOUSE,
MOSTA,79900738,255000,MAISONETTE,160
MOSTA,79900738,270000,MAISONETTE,
MOSTA,79900738,299000,PENTHOUSE,
MOSTA,79900738,370000,HOUSE,
MOSTA,79900738,440000,PENTHOUSE,250
MOSTA,79900738,95000,TOWNHOUSE,
MOSTA,79900738,98000,PENTHOUSE,
MOSTA,79900738,99000,MAISONETTE,
MOSTA,79901901,165000,APARTMENT,140
MOSTA,79965665,350000,HOUSE,
MOSTA,79979960,185000,PENTHOUSE,
MOSTA,79979960,690000,HOUSE,
MOSTA,79979975,138500,APARTMENT,
MOSTA,79979975,215000,MAISONETTE,
MOSTA,79979980,760000,BUNGALOW,
MOSTA,79980020,165000,MAISONETTE,
MOSTA,79980020,275000,PENTHOUSE,
MOSTA,79993272,120000,APARTMENT,
MOSTA,79993272,125000,APARTMENT,
MOSTA,79993272,130000,APARTMENT,124
MOSTA,79993272,145000,APARTMENT,
MOSTA,79993272,160000,APARTMENT,160
MOSTA,79993272,160000,APARTMENT,166
MOSTA,79993272,160000,APARTMENT,186
MOSTA,79993272,190000,APARTMENT,186
MOSTA,79993272,,APARTMENT,124
MOSTA,99009737,138000,APARTMENT,
MOSTA,99009737,230000,HOUSE,
MOSTA,99009737,275000,HOUSE,
MOSTA,99009737,370000,APARTMENT,
MOSTA,99009737,660000,BUNGALOW,400
MOSTA,99011740,141000,HOUSE,
MOSTA,99011837,,TOWNHOUSE,40
MOSTA,99022280,136000,APARTMENT,
MOSTA,99022280,140000,APARTMENT,
